Tên_mặt_hàng,Ngày(int),Giá,Ngày
Rau cải mơ,1147,30000.0,2024-02-25
Rau cải mơ,1154,30000.0,2024-03-03
Rau cải mơ,1161,30000.0,2024-03-10
Rau cải mơ,1168,30000.0,2024-03-17
Rau cải mơ,1175,30000.0,2024-03-24
Rau cải mơ,1182,30000.0,2024-03-31
Rau cải mơ,1189,30000.0,2024-04-07
Rau cải mơ,1196,30000.0,2024-04-14
Rau cải mơ,1203,30000.0,2024-04-21
Rau cải mơ,1210,30000.0,2024-04-28
Rau cải mơ,1217,30000.0,2024-05-05
Rau cải mơ,1224,30000.0,2024-05-12
Rau cải mơ,1231,30000.0,2024-05-19
Rau cải mơ,1238,30000.0,2024-05-26
Rau cải mơ,1245,30000.0,2024-06-02
Rau cải mơ,1252,30000.0,2024-06-09
Rau cải mơ,1259,30000.0,2024-06-16
Rau cải mơ,1266,30000.0,2024-06-23
Rau cải mơ,1273,30000.0,2024-06-30
Rau cải mơ,1280,30000.0,2024-07-07
Rau cải mơ,1287,30000.0,2024-07-14
Rau cải mơ,1294,30000.0,2024-07-21
Rau cải mơ,1301,30000.0,2024-07-28
Rau cải mơ,1308,30000.0,2024-08-04
Rau cải mơ,1315,30000.0,2024-08-11
Rau cải mơ,1322,30000.0,2024-08-18
Rau cải mơ,1329,30000.0,2024-08-25
Rau cải mơ,1336,30000.0,2024-09-01
Rau cải mơ,1343,30000.0,2024-09-08
Rau cải mơ,1350,30000.0,2024-09-15
Rau cải mơ,1357,30000.0,2024-09-22
Rau cải mơ,1364,30000.0,2024-09-29
Rau cải mơ,1371,30000.0,2024-10-06
Rau cải mơ,1378,30000.0,2024-10-13
Rau cải mơ,1385,30000.0,2024-10-20
Rau cải mơ,1392,30000.0,2024-10-27
Rau cải mơ,1399,30000.0,2024-11-03
Rau cải mơ,1406,30000.0,2024-11-10
Rau cải mơ,1413,30000.0,2024-11-17
Rau cải mơ,1420,30000.0,2024-11-24
Rau cải mơ,1427,30000.0,2024-12-01
Rau cải mơ,1434,30000.0,2024-12-08
Rau cải mơ,1441,30000.0,2024-12-15
Rau cải mơ,1448,30000.0,2024-12-22
Rau cải mơ,1455,30000.0,2024-12-29
Rau cải mơ,1462,30000.0,2025-01-05
Rau cải mơ,1469,30000.0,2025-01-12
Rau cải mơ,1476,30000.0,2025-01-19
Rau cải mơ,1483,30000.0,2025-01-26
Rau cải mơ,1490,30000.0,2025-02-02
Rau cải mơ,1497,30000.0,2025-02-09
Rau cải mơ,1504,30000.0,2025-02-16
Rau cải mơ,1511,30000.0,2025-02-23
Rau cải mơ,1518,30000.0,2025-03-02
Rau cải mơ,1525,30000.0,2025-03-09
Rau cải mơ,1532,30000.0,2025-03-16
Rau cải mơ,1539,30000.0,2025-03-23
Rau cải mơ,1546,30000.0,2025-03-30
Rau cải mơ,1553,30000.0,2025-04-06
Rau cải mơ,1560,30000.0,2025-04-13
Rau cải mơ,1567,30000.0,2025-04-20
Rau cải mơ,1574,30000.0,2025-04-27
Rau cải mơ,1581,30000.0,2025-05-04
Rau cải mơ,1588,30000.0,2025-05-11
Rau cải ngọt,734,30000.0,2023-01-08
Rau cải ngọt,741,30000.0,2023-01-15
Rau cải ngọt,748,30000.0,2023-01-22
Rau cải ngọt,755,30000.0,2023-01-29
Rau cải ngọt,762,30000.0,2023-02-05
Rau cải ngọt,769,30000.0,2023-02-12
Rau cải ngọt,776,30000.0,2023-02-19
Rau cải ngọt,783,30000.0,2023-02-26
Rau cải ngọt,790,30000.0,2023-03-05
Rau cải ngọt,797,30000.0,2023-03-12
Rau cải ngọt,804,30000.0,2023-03-19
Rau cải ngọt,811,30000.0,2023-03-26
Rau cải ngọt,818,30000.0,2023-04-02
Rau cải ngọt,825,30000.0,2023-04-09
Rau cải ngọt,832,30000.0,2023-04-16
Rau cải ngọt,839,30000.0,2023-04-23
Rau cải ngọt,846,30000.0,2023-04-30
Rau cải ngọt,853,30000.0,2023-05-07
Rau cải ngọt,860,30000.0,2023-05-14
Rau cải ngọt,867,30000.0,2023-05-21
Rau cải ngọt,874,30000.0,2023-05-28
Rau cải ngọt,881,30000.0,2023-06-04
Rau cải ngọt,888,30000.0,2023-06-11
Rau cải ngọt,895,30000.0,2023-06-18
Rau cải ngọt,902,30000.0,2023-06-25
Rau cải ngọt,909,30000.0,2023-07-02
Rau cải ngọt,916,30000.0,2023-07-09
Rau cải ngọt,923,30000.0,2023-07-16
Rau cải ngọt,930,30000.0,2023-07-23
Rau cải ngọt,937,30000.0,2023-07-30
Rau cải ngọt,944,30000.0,2023-08-06
Rau cải ngọt,951,30000.0,2023-08-13
Rau cải ngọt,958,30000.0,2023-08-20
Rau cải ngọt,965,30000.0,2023-08-27
Rau cải ngọt,972,30000.0,2023-09-03
Rau cải ngọt,979,30000.0,2023-09-10
Rau cải ngọt,986,30000.0,2023-09-17
Rau cải ngọt,993,30000.0,2023-09-24
Rau cải ngọt,1000,30000.0,2023-10-01
Rau cải ngọt,1007,30000.0,2023-10-08
Rau cải ngọt,1014,30000.0,2023-10-15
Rau cải ngọt,1021,30000.0,2023-10-22
Rau cải ngọt,1028,30000.0,2023-10-29
Rau cải ngọt,1035,30000.0,2023-11-05
Rau cải ngọt,1042,30000.0,2023-11-12
Rau cải ngọt,1049,30000.0,2023-11-19
Rau cải ngọt,1056,30000.0,2023-11-26
Rau cải ngọt,1063,30000.0,2023-12-03
Rau cải ngọt,1070,30000.0,2023-12-10
Rau cải ngọt,1077,30000.0,2023-12-17
Rau cải ngọt,1084,30000.0,2023-12-24
Rau cải ngọt,1091,30000.0,2023-12-31
Rau cải ngọt,1098,30000.0,2024-01-07
Rau cải ngọt,1105,30000.0,2024-01-14
Rau cải ngọt,1112,30000.0,2024-01-21
Rau cải ngọt,1119,30000.0,2024-01-28
Rau cải ngọt,1126,30000.0,2024-02-04
Rau cải ngọt,1133,30000.0,2024-02-11
Rau cải ngọt,1140,30000.0,2024-02-18
Rau cải ngọt,1147,30000.0,2024-02-25
Rau cải ngọt,1154,30000.0,2024-03-03
Rau cải ngọt,1161,30000.0,2024-03-10
Rau cải ngọt,1168,30000.0,2024-03-17
Rau cải ngọt,1175,30000.0,2024-03-24
Rau cải ngọt,1182,30000.0,2024-03-31
Rau cải ngọt,1189,30000.0,2024-04-07
Rau cải ngọt,1196,30000.0,2024-04-14
Rau cải ngọt,1203,30000.0,2024-04-21
Rau cải ngọt,1210,30000.0,2024-04-28
Rau cải ngọt,1217,30000.0,2024-05-05
Rau cải ngọt,1224,30000.0,2024-05-12
Rau cải ngọt,1231,30000.0,2024-05-19
Rau cải ngọt,1238,30000.0,2024-05-26
Rau cải ngọt,1245,30000.0,2024-06-02
Rau cải ngọt,1252,30000.0,2024-06-09
Rau cải ngọt,1259,30000.0,2024-06-16
Rau cải ngọt,1266,30000.0,2024-06-23
Rau cải ngọt,1273,30000.0,2024-06-30
Rau cải ngọt,1280,30000.0,2024-07-07
Rau cải ngọt,1287,30000.0,2024-07-14
Rau cải ngọt,1294,30000.0,2024-07-21
Rau cải ngọt,1301,30000.0,2024-07-28
Rau cải ngọt,1308,30000.0,2024-08-04
Rau cải ngọt,1315,30000.0,2024-08-11
Rau cải ngọt,1322,30000.0,2024-08-18
Rau cải ngọt,1329,30000.0,2024-08-25
Rau cải ngọt,1336,30000.0,2024-09-01
Rau cải ngọt,1343,30000.0,2024-09-08
Rau cải ngọt,1350,30000.0,2024-09-15
Rau cải ngọt,1357,30000.0,2024-09-22
Rau cải ngọt,1364,30000.0,2024-09-29
Rau cải ngọt,1371,30000.0,2024-10-06
Rau cải ngọt,1378,30000.0,2024-10-13
Rau cải ngọt,1385,30000.0,2024-10-20
Rau cải ngọt,1392,30000.0,2024-10-27
Rau cải ngọt,1399,30000.0,2024-11-03
Rau cải ngọt,1406,30000.0,2024-11-10
Rau cải ngọt,1413,30000.0,2024-11-17
Rau cải ngọt,1420,30000.0,2024-11-24
Rau cải ngọt,1427,30000.0,2024-12-01
Rau cải ngọt,1434,30000.0,2024-12-08
Rau cải ngọt,1441,30000.0,2024-12-15
Rau cải ngọt,1448,30000.0,2024-12-22
Rau cải ngọt,1455,30000.0,2024-12-29
Rau cải ngọt,1462,30000.0,2025-01-05
Rau cải ngọt,1469,30000.0,2025-01-12
Rau cải ngọt,1476,30000.0,2025-01-19
Rau cải ngọt,1483,30000.0,2025-01-26
Rau cải ngọt,1490,30000.0,2025-02-02
Rau cải ngọt,1497,30000.0,2025-02-09
Rau cải ngọt,1504,30000.0,2025-02-16
Rau cải ngọt,1511,30000.0,2025-02-23
Rau cải ngọt,1518,30000.0,2025-03-02
Rau cải ngọt,1525,30000.0,2025-03-09
Rau cải ngọt,1532,30000.0,2025-03-16
Rau cải ngọt,1539,30000.0,2025-03-23
Rau cải ngọt,1546,30000.0,2025-03-30
Rau cải ngọt,1553,30000.0,2025-04-06
Rau cải ngọt,1560,30000.0,2025-04-13
Rau cải ngọt,1567,30000.0,2025-04-20
Rau cải ngọt,1574,30000.0,2025-04-27
Rau cải ngọt,1581,30000.0,2025-05-04
Rau cải ngọt,1588,30000.0,2025-05-11
Rau muống,195,12000.0,2021-07-18
Rau muống,202,12000.0,2021-07-25
Rau muống,209,12000.0,2021-08-01
Rau muống,216,12000.0,2021-08-08
Rau muống,223,12000.0,2021-08-15
Rau muống,230,12000.0,2021-08-22
Rau muống,237,12000.0,2021-08-29
Rau muống,244,12000.0,2021-09-05
Rau muống,251,12000.0,2021-09-12
Rau muống,258,12000.0,2021-09-19
Rau muống,265,12000.0,2021-09-26
Rau muống,272,12000.0,2021-10-03
Rau muống,279,12000.0,2021-10-10
Rau muống,286,12000.0,2021-10-17
Rau muống,293,12000.0,2021-10-24
Rau muống,300,12000.0,2021-10-31
Rau muống,307,12000.0,2021-11-07
Rau muống,314,12000.0,2021-11-14
Rau muống,321,12000.0,2021-11-21
Rau muống,328,12000.0,2021-11-28
Rau muống,335,12000.0,2021-12-05
Rau muống,342,12000.0,2021-12-12
Rau muống,349,12000.0,2021-12-19
Rau muống,356,12000.0,2021-12-26
Rau muống,363,12000.0,2022-01-02
Rau muống,370,12000.0,2022-01-09
Rau muống,377,12000.0,2022-01-16
Rau muống,384,12000.0,2022-01-23
Rau muống,391,12000.0,2022-01-30
Rau muống,398,12000.0,2022-02-06
Rau muống,405,12000.0,2022-02-13
Rau muống,412,12000.0,2022-02-20
Rau muống,419,12000.0,2022-02-27
Rau muống,426,12000.0,2022-03-06
Rau muống,433,12000.0,2022-03-13
Rau muống,440,12000.0,2022-03-20
Rau muống,447,12000.0,2022-03-27
Rau muống,454,12000.0,2022-04-03
Rau muống,461,12000.0,2022-04-10
Rau muống,468,12000.0,2022-04-17
Rau muống,475,12000.0,2022-04-24
Rau muống,482,12000.0,2022-05-01
Rau muống,489,12000.0,2022-05-08
Rau muống,496,12000.0,2022-05-15
Rau muống,503,12000.0,2022-05-22
Rau muống,510,12000.0,2022-05-29
Rau muống,517,12000.0,2022-06-05
Rau muống,524,12000.0,2022-06-12
Rau muống,531,12000.0,2022-06-19
Rau muống,538,12000.0,2022-06-26
Rau muống,545,12000.0,2022-07-03
Rau muống,552,12000.0,2022-07-10
Rau muống,559,12000.0,2022-07-17
Rau muống,566,12000.0,2022-07-24
Rau muống,573,12000.0,2022-07-31
Rau muống,580,12000.0,2022-08-07
Rau muống,587,12000.0,2022-08-14
Rau muống,594,12000.0,2022-08-21
Rau muống,601,12000.0,2022-08-28
Rau muống,608,12000.0,2022-09-04
Rau muống,615,12000.0,2022-09-11
Rau muống,622,12000.0,2022-09-18
Rau muống,629,12000.0,2022-09-25
Rau muống,636,12000.0,2022-10-02
Rau muống,643,12000.0,2022-10-09
Rau muống,650,12000.0,2022-10-16
Rau muống,657,12000.0,2022-10-23
Rau muống,664,12000.0,2022-10-30
Rau muống,671,12000.0,2022-11-06
Rau muống,678,12000.0,2022-11-13
Rau muống,685,12000.0,2022-11-20
Rau muống,692,12000.0,2022-11-27
Rau muống,699,12000.0,2022-12-04
Rau muống,706,12000.0,2022-12-11
Rau muống,713,12000.0,2022-12-18
Rau muống,720,12000.0,2022-12-25
Rau muống,727,12000.0,2023-01-01
Rau muống,734,12000.0,2023-01-08
Rau muống,741,12000.0,2023-01-15
Rau muống,748,12000.0,2023-01-22
Rau muống,755,12000.0,2023-01-29
Rau muống,762,12000.0,2023-02-05
Rau muống,769,12000.0,2023-02-12
Rau muống,776,12000.0,2023-02-19
Rau muống,783,12000.0,2023-02-26
Rau muống,790,12000.0,2023-03-05
Rau muống,797,12000.0,2023-03-12
Rau muống,804,12000.0,2023-03-19
Rau muống,811,12000.0,2023-03-26
Rau muống,818,12000.0,2023-04-02
Rau muống,825,12000.0,2023-04-09
Rau muống,832,12000.0,2023-04-16
Rau muống,839,12000.0,2023-04-23
Rau muống,846,12000.0,2023-04-30
Rau muống,853,12000.0,2023-05-07
Rau muống,860,12000.0,2023-05-14
Rau muống,867,12000.0,2023-05-21
Rau muống,874,12000.0,2023-05-28
Rau muống,881,12000.0,2023-06-04
Rau muống,888,12000.0,2023-06-11
Rau muống,895,12000.0,2023-06-18
Rau muống,902,12000.0,2023-06-25
Rau muống,909,12000.0,2023-07-02
Rau muống,916,12000.0,2023-07-09
Rau muống,923,12000.0,2023-07-16
Rau muống,930,12000.0,2023-07-23
Rau muống,937,12000.0,2023-07-30
Rau muống,944,12000.0,2023-08-06
Rau muống,951,12000.0,2023-08-13
Rau muống,958,12000.0,2023-08-20
Rau muống,965,12000.0,2023-08-27
Rau muống,972,12000.0,2023-09-03
Rau muống,979,12000.0,2023-09-10
Rau muống,986,12000.0,2023-09-17
Rau muống,993,12000.0,2023-09-24
Rau muống,1000,12000.0,2023-10-01
Rau muống,1007,12000.0,2023-10-08
Rau muống,1014,12000.0,2023-10-15
Rau muống,1021,12000.0,2023-10-22
Rau muống,1028,12000.0,2023-10-29
Rau muống,1035,12000.0,2023-11-05
Rau muống,1042,12000.0,2023-11-12
Rau muống,1049,12000.0,2023-11-19
Rau muống,1056,12000.0,2023-11-26
Rau muống,1063,12000.0,2023-12-03
Rau muống,1070,12000.0,2023-12-10
Rau muống,1077,12000.0,2023-12-17
Rau muống,1084,12000.0,2023-12-24
Rau muống,1091,12000.0,2023-12-31
Rau muống,1098,12000.0,2024-01-07
Rau muống,1105,12000.0,2024-01-14
Rau muống,1112,12000.0,2024-01-21
Rau muống,1119,12000.0,2024-01-28
Rau muống,1126,12000.0,2024-02-04
Rau muống,1133,12000.0,2024-02-11
Rau muống,1140,12000.0,2024-02-18
Rau muống,1147,12000.0,2024-02-25
Rau muống,1154,12000.0,2024-03-03
Rau muống,1161,12000.0,2024-03-10
Rau muống,1168,12000.0,2024-03-17
Rau muống,1175,12000.0,2024-03-24
Rau muống,1182,12000.0,2024-03-31
Rau muống,1189,12000.0,2024-04-07
Rau muống,1196,12000.0,2024-04-14
Rau muống,1203,12000.0,2024-04-21
Rau muống,1210,12000.0,2024-04-28
Rau muống,1217,12000.0,2024-05-05
Rau muống,1224,12000.0,2024-05-12
Rau muống,1231,12000.0,2024-05-19
Rau muống,1238,12000.0,2024-05-26
Rau muống,1245,12000.0,2024-06-02
Rau muống,1252,12000.0,2024-06-09
Rau muống,1259,12000.0,2024-06-16
Rau muống,1266,12000.0,2024-06-23
Rau muống,1273,12000.0,2024-06-30
Rau muống,1280,12000.0,2024-07-07
Rau muống,1287,12000.0,2024-07-14
Rau muống,1294,12000.0,2024-07-21
Rau muống,1301,12000.0,2024-07-28
Rau muống,1308,12000.0,2024-08-04
Rau muống,1315,12000.0,2024-08-11
Rau muống,1322,12000.0,2024-08-18
Rau muống,1329,12000.0,2024-08-25
Rau muống,1336,12000.0,2024-09-01
Rau muống,1343,12000.0,2024-09-08
Rau muống,1350,12000.0,2024-09-15
Rau muống,1357,12000.0,2024-09-22
Rau muống,1364,12000.0,2024-09-29
Rau muống,1371,12000.0,2024-10-06
Rau muống,1378,12000.0,2024-10-13
Rau muống,1385,12000.0,2024-10-20
Rau muống,1392,12000.0,2024-10-27
Rau muống,1399,12000.0,2024-11-03
Rau muống,1406,12000.0,2024-11-10
Rau muống,1413,12000.0,2024-11-17
Rau muống,1420,12000.0,2024-11-24
Rau muống,1427,12000.0,2024-12-01
Rau muống,1434,12000.0,2024-12-08
Rau muống,1441,12000.0,2024-12-15
Rau muống,1448,12000.0,2024-12-22
Rau muống,1455,12000.0,2024-12-29
Rau muống,1462,12000.0,2025-01-05
Rau muống,1469,12000.0,2025-01-12
Rau muống,1476,12000.0,2025-01-19
Rau muống,1483,12000.0,2025-01-26
Rau muống,1490,12000.0,2025-02-02
Rau muống,1497,12000.0,2025-02-09
Rau muống,1504,12000.0,2025-02-16
Rau muống,1511,12000.0,2025-02-23
Rau muống,1518,12000.0,2025-03-02
Rau muống,1525,12000.0,2025-03-09
Rau muống,1532,12000.0,2025-03-16
Rau muống,1539,12000.0,2025-03-23
Rau muống,1546,12000.0,2025-03-30
Rau muống,1553,12000.0,2025-04-06
Rau muống,1560,12000.0,2025-04-13
Rau muống,1567,12000.0,2025-04-20
Rau muống,1574,12000.0,2025-04-27
Rau muống,1581,12000.0,2025-05-04
Rau muống,1588,12000.0,2025-05-11
Bưởi long Núm,6,10000.0,2021-01-10
Bưởi long Núm,13,10000.0,2021-01-17
Bưởi long Núm,20,10000.0,2021-01-24
Bưởi long Núm,27,10000.0,2021-01-31
Bưởi long Núm,34,10000.0,2021-02-07
Bưởi long Núm,41,10000.0,2021-02-14
Bưởi long Núm,48,10000.0,2021-02-21
Bưởi long Núm,55,10000.0,2021-02-28
Bưởi long Núm,62,10000.0,2021-03-07
Bưởi long Núm,69,10000.0,2021-03-14
Bưởi long Núm,76,10000.0,2021-03-21
Bưởi long Núm,83,10000.0,2021-03-28
Bưởi long Núm,90,10000.0,2021-04-04
Bưởi long Núm,97,10000.0,2021-04-11
Bưởi long Núm,104,10000.0,2021-04-18
Bưởi long Núm,111,10000.0,2021-04-25
Bưởi long Núm,118,10000.0,2021-05-02
Bưởi long Núm,125,10000.0,2021-05-09
Bưởi long Núm,132,10000.0,2021-05-16
Bưởi long Núm,139,10000.0,2021-05-23
Bưởi long Núm,146,10000.0,2021-05-30
Bưởi long Núm,153,10000.0,2021-06-06
Bưởi long Núm,160,10000.0,2021-06-13
Bưởi long Núm,167,10000.0,2021-06-20
Bưởi long Núm,174,10000.0,2021-06-27
Bưởi long Núm,181,10000.0,2021-07-04
Bưởi long Núm,188,10000.0,2021-07-11
Bưởi long Núm,195,10000.0,2021-07-18
Bưởi long Núm,202,10000.0,2021-07-25
Bưởi long Núm,209,10000.0,2021-08-01
Bưởi long Núm,216,10000.0,2021-08-08
Bưởi long Núm,223,10000.0,2021-08-15
Bưởi long Núm,230,10000.0,2021-08-22
Bưởi long Núm,237,10000.0,2021-08-29
Bưởi long Núm,244,10000.0,2021-09-05
Bưởi long Núm,251,10000.0,2021-09-12
Bưởi long Núm,258,10000.0,2021-09-19
Bưởi long Núm,265,10000.0,2021-09-26
Bưởi long Núm,272,10000.0,2021-10-03
Bưởi long Núm,279,10000.0,2021-10-10
Bưởi long Núm,286,10000.0,2021-10-17
Bưởi long Núm,293,10000.0,2021-10-24
Bưởi long Núm,300,10000.0,2021-10-31
Bưởi long Núm,307,10000.0,2021-11-07
Bưởi long Núm,314,10000.0,2021-11-14
Bưởi long Núm,321,10000.0,2021-11-21
Bưởi long Núm,328,10000.0,2021-11-28
Bưởi long Núm,335,10000.0,2021-12-05
Bưởi long Núm,342,10000.0,2021-12-12
Bưởi long Núm,349,10000.0,2021-12-19
Bưởi long Núm,356,10000.0,2021-12-26
Bưởi long Núm,363,10000.0,2022-01-02
Bưởi long Núm,370,10000.0,2022-01-09
Bưởi long Núm,377,10000.0,2022-01-16
Bưởi long Núm,384,10000.0,2022-01-23
Bưởi long Núm,391,10000.0,2022-01-30
Bưởi long Núm,398,10000.0,2022-02-06
Bưởi long Núm,405,10000.0,2022-02-13
Bưởi long Núm,412,10000.0,2022-02-20
Bưởi long Núm,419,10000.0,2022-02-27
Bưởi long Núm,426,10000.0,2022-03-06
Bưởi long Núm,433,10000.0,2022-03-13
Bưởi long Núm,440,10000.0,2022-03-20
Bưởi long Núm,447,10000.0,2022-03-27
Bưởi long Núm,454,10000.0,2022-04-03
Bưởi long Núm,461,10000.0,2022-04-10
Bưởi long Núm,468,10000.0,2022-04-17
Bưởi long Núm,475,10000.0,2022-04-24
Bưởi long Núm,482,10000.0,2022-05-01
Bưởi long Núm,489,10000.0,2022-05-08
Bưởi long Núm,496,10000.0,2022-05-15
Bưởi long Núm,503,10000.0,2022-05-22
Bưởi long Núm,510,10000.0,2022-05-29
Bưởi long Núm,517,10000.0,2022-06-05
Bưởi long Núm,524,10000.0,2022-06-12
Bưởi long Núm,531,10000.0,2022-06-19
Bưởi long Núm,538,10000.0,2022-06-26
Bưởi long Núm,545,10000.0,2022-07-03
Bưởi long Núm,552,10000.0,2022-07-10
Bưởi long Núm,559,10000.0,2022-07-17
Bưởi long Núm,566,10000.0,2022-07-24
Bưởi long Núm,573,10000.0,2022-07-31
Bưởi long Núm,580,10000.0,2022-08-07
Bưởi long Núm,587,10000.0,2022-08-14
Bưởi long Núm,594,10000.0,2022-08-21
Bưởi long Núm,601,10000.0,2022-08-28
Bưởi long Núm,608,10000.0,2022-09-04
Bưởi long Núm,615,10000.0,2022-09-11
Bưởi long Núm,622,10000.0,2022-09-18
Bưởi long Núm,629,10000.0,2022-09-25
Bưởi long Núm,636,10000.0,2022-10-02
Bưởi long Núm,643,10000.0,2022-10-09
Bưởi long Núm,650,10000.0,2022-10-16
Bưởi long Núm,657,10000.0,2022-10-23
Bưởi long Núm,664,10000.0,2022-10-30
Bưởi long Núm,671,10000.0,2022-11-06
Bưởi long Núm,678,10000.0,2022-11-13
Bưởi long Núm,685,10000.0,2022-11-20
Bưởi long Núm,692,10000.0,2022-11-27
Bưởi long Núm,699,10000.0,2022-12-04
Bưởi long Núm,706,10000.0,2022-12-11
Bưởi long Núm,713,10000.0,2022-12-18
Bưởi long Núm,720,10000.0,2022-12-25
Bưởi long Núm,727,10000.0,2023-01-01
Bưởi long Núm,734,10000.0,2023-01-08
Bưởi long Núm,741,10000.0,2023-01-15
Bưởi long Núm,748,10000.0,2023-01-22
Bưởi long Núm,755,10000.0,2023-01-29
Bưởi long Núm,762,10000.0,2023-02-05
Bưởi long Núm,769,10000.0,2023-02-12
Bưởi long Núm,776,10000.0,2023-02-19
Bưởi long Núm,783,10000.0,2023-02-26
Bưởi long Núm,790,10000.0,2023-03-05
Bưởi long Núm,797,10000.0,2023-03-12
Bưởi long Núm,804,10000.0,2023-03-19
Bưởi long Núm,811,10000.0,2023-03-26
Bưởi long Núm,818,10000.0,2023-04-02
Bưởi long Núm,825,10000.0,2023-04-09
Bưởi long Núm,832,10000.0,2023-04-16
Bưởi long Núm,839,10000.0,2023-04-23
Bưởi long Núm,846,10000.0,2023-04-30
Bưởi long Núm,853,10000.0,2023-05-07
Bưởi long Núm,860,10000.0,2023-05-14
Bưởi long Núm,867,10000.0,2023-05-21
Bưởi long Núm,874,10000.0,2023-05-28
Bưởi long Núm,881,10000.0,2023-06-04
Bưởi long Núm,888,10000.0,2023-06-11
Bưởi long Núm,895,10000.0,2023-06-18
Bưởi long Núm,902,10000.0,2023-06-25
Bưởi long Núm,909,10000.0,2023-07-02
Bưởi long Núm,916,10000.0,2023-07-09
Bưởi long Núm,923,10000.0,2023-07-16
Bưởi long Núm,930,10000.0,2023-07-23
Bưởi long Núm,937,10000.0,2023-07-30
Bưởi long Núm,944,10000.0,2023-08-06
Bưởi long Núm,951,10000.0,2023-08-13
Bưởi long Núm,958,10000.0,2023-08-20
Bưởi long Núm,965,10000.0,2023-08-27
Bưởi long Núm,972,10000.0,2023-09-03
Bưởi long Núm,979,10000.0,2023-09-10
Bưởi long Núm,986,10000.0,2023-09-17
Bưởi long Núm,993,10000.0,2023-09-24
Bưởi long Núm,1000,10000.0,2023-10-01
Bưởi long Núm,1007,10000.0,2023-10-08
Bưởi long Núm,1014,10000.0,2023-10-15
Bưởi long Núm,1021,10000.0,2023-10-22
Bưởi long Núm,1028,10000.0,2023-10-29
Bưởi long Núm,1035,10000.0,2023-11-05
Bưởi long Núm,1042,10000.0,2023-11-12
Bưởi long Núm,1049,10000.0,2023-11-19
Bưởi long Núm,1056,10000.0,2023-11-26
Bưởi long Núm,1063,10000.0,2023-12-03
Bưởi long Núm,1070,10000.0,2023-12-10
Bưởi long Núm,1077,10000.0,2023-12-17
Bưởi long Núm,1084,10000.0,2023-12-24
Bưởi long Núm,1091,10000.0,2023-12-31
Bưởi long Núm,1098,10000.0,2024-01-07
Bưởi long Núm,1105,10000.0,2024-01-14
Bưởi long Núm,1112,10000.0,2024-01-21
