Tên_mặt_hàng,Thị_trường,Loại_giá,Nguồn,Ngày,Giá
Dưa chuột/dưa chuội,Sơn La,Bán lẻ,CTV địa phương,2023-11-09,15000.0
Khoai tây,Sơn La,Bán lẻ,CTV địa phương,2023-11-09,20000.0
Mít thái,Sơn La,Bán lẻ,CTV địa phương,2023-11-09,25000.0
Mồng tơi,Sơn La,Bán lẻ,CTV địa phương,2023-11-09,12000.0
Mướp đắng,Sơn La,Bán lẻ,CTV địa phương,2023-11-09,30000.0
Mướp hương,Sơn La,Bán lẻ,CTV địa phương,2023-11-09,15000.0
Quả bí đỏ,Sơn La,Bán lẻ,CTV địa phương,2023-11-09,15000.0
Quả bí xanh,Sơn La,Bán lẻ,CTV địa phương,2023-11-09,15000.0
Rau cải,Sơn La,Bán lẻ,CTV địa phương,2023-11-09,12000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2023-11-09,25000.0
Su su quả,Sơn La,Bán lẻ,CTV địa phương,2023-11-09,15000.0
Bưởi da xanh,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-08,27000.0
Bưởi long Núm,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-08,11000.0
Bưởi năm roi,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-08,18000.0
Cam sành,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-08,18000.0
Chôm chôm Java,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-08,19000.0
Chuối sim,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-08,10000.0
Đu đủ,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-08,10000.0
Dưa chuột/dưa chuội,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-08,9000.0
Hồng xiêm,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-08,22000.0
Mít thái,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-08,21000.0
Nhãn tiêu quế,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-08,16000.0
Sầu Riêng Ri 6 (loại đẹp),Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-08,100000.0
Sầu Riêng Ri 6 (loại xô),Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-08,75000.0
Bưởi da xanh,Hà Nội,Bán lẻ,CTV địa phương,2023-11-07,60000.0
Cà chua,Hà Nội,Bán lẻ,CTV địa phương,2023-11-07,26000.0
Cà rốt,Hà Nội,Bán lẻ,CTV địa phương,2023-11-07,17000.0
Cam sành,Hà Nội,Bán lẻ,CTV địa phương,2023-11-07,45000.0
Dưa chuột/dưa chuội,Hà Nội,Bán lẻ,CTV địa phương,2023-11-07,25000.0
Khoai tây,Hà Nội,Bán lẻ,CTV địa phương,2023-11-07,18000.0
Rau cải mơ,Hà Nội,Bán lẻ,CTV địa phương,2023-11-07,25000.0
Rau cải ngọt,Hà Nội,Bán lẻ,CTV địa phương,2023-11-07,25000.0
Rau muống,Hà Nội,Bán lẻ,CTV địa phương,2023-11-07,10000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2023-11-07,10000.0
Bắp cải,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,15000.0
Bưởi da xanh,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,40000.0
Cà chua,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,25000.0
Cà rốt,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,20000.0
Chanh,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,45000.0
Đậu cove,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,20000.0
Dưa chuột/dưa chuội,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,15000.0
Khoai tây,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,20000.0
Mít thái,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,25000.0
Mồng tơi,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,12000.0
Mướp đắng,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,30000.0
Mướp hương,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,15000.0
Quả bí đỏ,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,15000.0
Quả bí xanh,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,15000.0
Rau cải,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,12000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,12000.0
Su su quả,Sơn La,Bán lẻ,CTV địa phương,2023-11-06,15000.0
Bưởi da xanh,Hà Nội,Bán lẻ,CTV địa phương,2023-11-03,60000.0
Cà chua,Hà Nội,Bán lẻ,CTV địa phương,2023-11-03,28000.0
Cà rốt,Hà Nội,Bán lẻ,CTV địa phương,2023-11-03,16000.0
Cam sành,Hà Nội,Bán lẻ,CTV địa phương,2023-11-03,45000.0
Dưa chuột/dưa chuội,Hà Nội,Bán lẻ,CTV địa phương,2023-11-03,25000.0
Khoai tây,Hà Nội,Bán lẻ,CTV địa phương,2023-11-03,18000.0
Rau cải mơ,Hà Nội,Bán lẻ,CTV địa phương,2023-11-03,25000.0
Rau cải ngọt,Hà Nội,Bán lẻ,CTV địa phương,2023-11-03,25000.0
Rau muống,Hà Nội,Bán lẻ,CTV địa phương,2023-11-03,10000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2023-11-03,10000.0
Bưởi da xanh,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-01,26000.0
Bưởi long Núm,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-01,11000.0
Bưởi năm roi,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-01,18000.0
Cam sành,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-01,18000.0
Chôm chôm Java,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-01,19500.0
Chuối sim,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-01,10000.0
Đu đủ,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-01,10000.0
Dưa chuột/dưa chuội,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-01,9000.0
Hồng xiêm,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-01,22500.0
Mít thái,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-01,22500.0
Nhãn tiêu quế,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-01,15000.0
Sầu Riêng Ri 6 (loại đẹp),Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-01,95000.0
Sầu Riêng Ri 6 (loại xô),Tiền Giang,Thương lái thu mua,CTV địa phương,2023-11-01,72000.0
Bưởi da xanh,Hà Nội,Bán lẻ,CTV địa phương,2023-10-31,60000.0
Cà chua,Hà Nội,Bán lẻ,CTV địa phương,2023-10-31,30000.0
Cà rốt,Hà Nội,Bán lẻ,CTV địa phương,2023-10-31,16000.0
Cam sành,Hà Nội,Bán lẻ,CTV địa phương,2023-10-31,45000.0
Dưa chuột/dưa chuội,Hà Nội,Bán lẻ,CTV địa phương,2023-10-31,25000.0
Khoai tây,Hà Nội,Bán lẻ,CTV địa phương,2023-10-31,17000.0
Rau cải mơ,Hà Nội,Bán lẻ,CTV địa phương,2023-10-31,25000.0
Rau cải ngọt,Hà Nội,Bán lẻ,CTV địa phương,2023-10-31,25000.0
Rau muống,Hà Nội,Bán lẻ,CTV địa phương,2023-10-31,10000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2023-10-31,10000.0
Bắp cải,Sơn La,Bán lẻ,CTV địa phương,2023-10-30,15000.0
Bưởi da xanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-30,40000.0
Cà chua,Sơn La,Bán lẻ,CTV địa phương,2023-10-30,25000.0
Cà rốt,Sơn La,Bán lẻ,CTV địa phương,2023-10-30,20000.0
Đậu cove,Sơn La,Bán lẻ,CTV địa phương,2023-10-30,20000.0
Dưa chuột/dưa chuội,Sơn La,Bán lẻ,CTV địa phương,2023-10-30,15000.0
Khoai tây,Sơn La,Bán lẻ,CTV địa phương,2023-10-30,20000.0
Mít thái,Sơn La,Bán lẻ,CTV địa phương,2023-10-30,25000.0
Mồng tơi,Sơn La,Bán lẻ,CTV địa phương,2023-10-30,12000.0
Mướp đắng,Sơn La,Bán lẻ,CTV địa phương,2023-10-30,30000.0
Mướp hương,Sơn La,Bán lẻ,CTV địa phương,2023-10-30,15000.0
Quả bí đỏ,Sơn La,Bán lẻ,CTV địa phương,2023-10-30,15000.0
Quả bí xanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-30,15000.0
Rau cải,Sơn La,Bán lẻ,CTV địa phương,2023-10-30,12000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2023-10-30,12000.0
Su su quả,Sơn La,Bán lẻ,CTV địa phương,2023-10-30,15000.0
Bưởi da xanh,Hà Nội,Bán lẻ,CTV địa phương,2023-10-27,60000.0
Cà chua,Hà Nội,Bán lẻ,CTV địa phương,2023-10-27,28000.0
Cà rốt,Hà Nội,Bán lẻ,CTV địa phương,2023-10-27,16000.0
Cam sành,Hà Nội,Bán lẻ,CTV địa phương,2023-10-27,45000.0
Dưa chuột/dưa chuội,Hà Nội,Bán lẻ,CTV địa phương,2023-10-27,24000.0
Khoai tây,Hà Nội,Bán lẻ,CTV địa phương,2023-10-27,20000.0
Rau cải mơ,Hà Nội,Bán lẻ,CTV địa phương,2023-10-27,32000.0
Rau cải ngọt,Hà Nội,Bán lẻ,CTV địa phương,2023-10-27,25000.0
Rau muống,Hà Nội,Bán lẻ,CTV địa phương,2023-10-27,11000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2023-10-27,9000.0
Bắp cải,Sơn La,Bán lẻ,CTV địa phương,2023-10-26,15000.0
Bưởi da xanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-26,15000.0
Cà chua,Sơn La,Bán lẻ,CTV địa phương,2023-10-26,15000.0
Cà rốt,Sơn La,Bán lẻ,CTV địa phương,2023-10-26,15000.0
Đậu cove,Sơn La,Bán lẻ,CTV địa phương,2023-10-26,15000.0
Dưa chuột/dưa chuội,Sơn La,Bán lẻ,CTV địa phương,2023-10-26,15000.0
Khoai tây,Sơn La,Bán lẻ,CTV địa phương,2023-10-26,15000.0
Mồng tơi,Sơn La,Bán lẻ,CTV địa phương,2023-10-26,12000.0
Mướp đắng,Sơn La,Bán lẻ,CTV địa phương,2023-10-26,15000.0
Mướp hương,Sơn La,Bán lẻ,CTV địa phương,2023-10-26,15000.0
Quả bí đỏ,Sơn La,Bán lẻ,CTV địa phương,2023-10-26,15000.0
Quả bí xanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-26,15000.0
Rau cải,Sơn La,Bán lẻ,CTV địa phương,2023-10-26,12000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2023-10-26,12000.0
Su su quả,Sơn La,Bán lẻ,CTV địa phương,2023-10-26,15000.0
Bưởi da xanh,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-10-25,27000.0
Bưởi long Núm,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-10-25,11000.0
Bưởi năm roi,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-10-25,18000.0
Cam sành,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-10-25,18000.0
Chôm chôm Java,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-10-25,19000.0
Chuối sim,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-10-25,10000.0
Đu đủ,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-10-25,10000.0
Dưa chuột/dưa chuội,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-10-25,9000.0
Hồng xiêm,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-10-25,23000.0
Mít thái,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-10-25,28000.0
Nhãn tiêu quế,Tiền Giang,Thương lái thu mua,CTV địa phương,2023-10-25,14000.0
Sầu Riêng Ri 6 (loại đẹp),Tiền Giang,Thương lái thu mua,CTV địa phương,2023-10-25,90000.0
Sầu Riêng Ri 6 (loại xô),Tiền Giang,Thương lái thu mua,CTV địa phương,2023-10-25,70000.0
Bưởi da xanh,Hà Nội,Bán lẻ,CTV địa phương,2023-10-24,60000.0
Cà chua,Hà Nội,Bán lẻ,CTV địa phương,2023-10-24,26000.0
Cà rốt,Hà Nội,Bán lẻ,CTV địa phương,2023-10-24,16000.0
Cam sành,Hà Nội,Bán lẻ,CTV địa phương,2023-10-24,45000.0
Dưa chuột/dưa chuội,Hà Nội,Bán lẻ,CTV địa phương,2023-10-24,24000.0
Khoai tây,Hà Nội,Bán lẻ,CTV địa phương,2023-10-24,20000.0
Rau cải mơ,Hà Nội,Bán lẻ,CTV địa phương,2023-10-24,32000.0
Rau cải ngọt,Hà Nội,Bán lẻ,CTV địa phương,2023-10-24,25000.0
Rau muống,Hà Nội,Bán lẻ,CTV địa phương,2023-10-24,11000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2023-10-24,9000.0
Bắp cải,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,15000.0
Bưởi da xanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,40000.0
Cà chua,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,20000.0
Cà rốt,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,22000.0
Chanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,40000.0
Đậu cove,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,25000.0
Dưa chuột/dưa chuội,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,15000.0
Khoai tây,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,20000.0
Mít thái,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,25000.0
Mồng tơi,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,18000.0
Mướp đắng,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,23000.0
Mướp hương,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,15000.0
Quả bí đỏ,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,15000.0
Quả bí xanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,16000.0
Rau cải,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,20000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,13000.0
Su su quả,Sơn La,Bán lẻ,CTV địa phương,2023-10-23,17000.0
Bưởi da xanh,Hà Nội,Bán lẻ,CTV địa phương,2023-10-20,60000.0
Cà chua,Hà Nội,Bán lẻ,CTV địa phương,2023-10-20,26000.0
Cà rốt,Hà Nội,Bán lẻ,CTV địa phương,2023-10-20,18000.0
Cam sành,Hà Nội,Bán lẻ,CTV địa phương,2023-10-20,45000.0
Dưa chuột/dưa chuội,Hà Nội,Bán lẻ,CTV địa phương,2023-10-20,24000.0
Khoai tây,Hà Nội,Bán lẻ,CTV địa phương,2023-10-20,17000.0
Rau cải mơ,Hà Nội,Bán lẻ,CTV địa phương,2023-10-20,30000.0
Rau cải ngọt,Hà Nội,Bán lẻ,CTV địa phương,2023-10-20,28000.0
Rau muống,Hà Nội,Bán lẻ,CTV địa phương,2023-10-20,10000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2023-10-20,11000.0
Bắp cải,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,15000.0
Bưởi da xanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,40000.0
Cà chua,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,20000.0
Cà rốt,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,22000.0
Chanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,40000.0
Đậu cove,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,25000.0
Dưa chuột/dưa chuội,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,15000.0
Khoai tây,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,20000.0
Mít thái,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,25000.0
Mồng tơi,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,18000.0
Mướp đắng,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,25000.0
Mướp hương,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,15000.0
Quả bí đỏ,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,15000.0
Quả bí xanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,15000.0
Rau cải,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,18000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,12000.0
Su su quả,Sơn La,Bán lẻ,CTV địa phương,2023-10-19,17000.0
Cà chua,Hà Nội,Bán lẻ,CTV địa phương,2023-10-17,25000.0
Cà rốt,Hà Nội,Bán lẻ,CTV địa phương,2023-10-17,17000.0
Cam sành,Hà Nội,Bán lẻ,CTV địa phương,2023-10-17,45000.0
Dưa chuột/dưa chuội,Hà Nội,Bán lẻ,CTV địa phương,2023-10-17,25000.0
Khoai tây,Hà Nội,Bán lẻ,CTV địa phương,2023-10-17,18000.0
Rau cải mơ,Hà Nội,Bán lẻ,CTV địa phương,2023-10-17,30000.0
Rau cải ngọt,Hà Nội,Bán lẻ,CTV địa phương,2023-10-17,30000.0
Rau muống,Hà Nội,Bán lẻ,CTV địa phương,2023-10-17,10000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2023-10-17,10000.0
Bắp cải,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,15000.0
Bưởi da xanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,40000.0
Cà chua,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,20000.0
Cà rốt,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,20000.0
Chanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,40000.0
Đậu cove,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,25000.0
Dưa chuột/dưa chuội,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,15000.0
Khoai tây,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,18000.0
Mít thái,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,25000.0
Mồng tơi,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,18000.0
Mướp đắng,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,25000.0
Mướp hương,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,15000.0
Quả bí đỏ,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,16000.0
Quả bí xanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,15000.0
Rau cải,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,18000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,12000.0
Su su quả,Sơn La,Bán lẻ,CTV địa phương,2023-10-16,15000.0
Bưởi da xanh,Hà Nội,Bán lẻ,CTV địa phương,2023-10-13,55000.0
Cà chua,Hà Nội,Bán lẻ,CTV địa phương,2023-10-13,25000.0
Cà rốt,Hà Nội,Bán lẻ,CTV địa phương,2023-10-13,17000.0
Cam sành,Hà Nội,Bán lẻ,CTV địa phương,2023-10-13,45000.0
Dưa chuột/dưa chuội,Hà Nội,Bán lẻ,CTV địa phương,2023-10-13,25000.0
Khoai tây,Hà Nội,Bán lẻ,CTV địa phương,2023-10-13,18000.0
Măng cụt,Hà Nội,Bán lẻ,CTV địa phương,2023-10-13,50000.0
Mướp hương,Hà Nội,Bán lẻ,CTV địa phương,2023-10-13,15000.0
Rau cải mơ,Hà Nội,Bán lẻ,CTV địa phương,2023-10-13,30000.0
Rau cải ngọt,Hà Nội,Bán lẻ,CTV địa phương,2023-10-13,30000.0
Rau muống,Hà Nội,Bán lẻ,CTV địa phương,2023-10-13,10000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2023-10-13,10000.0
Bắp cải,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,15000.0
Bưởi da xanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,40000.0
Cà chua,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,20000.0
Cà rốt,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,20000.0
Chanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,40000.0
Đậu cove,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,25000.0
Dưa chuột/dưa chuội,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,15000.0
Khoai tây,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,20000.0
Mít thái,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,25000.0
Mồng tơi,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,18000.0
Mướp đắng,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,25000.0
Mướp hương,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,15000.0
Quả bí đỏ,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,15000.0
Quả bí xanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,15000.0
Rau cải,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,18000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,12000.0
Su su quả,Sơn La,Bán lẻ,CTV địa phương,2023-10-12,15000.0
Bưởi da xanh,Hà Nội,Bán lẻ,CTV địa phương,2023-10-10,55000.0
Cà chua,Hà Nội,Bán lẻ,CTV địa phương,2023-10-10,25000.0
Cà rốt,Hà Nội,Bán lẻ,CTV địa phương,2023-10-10,17000.0
Cam sành,Hà Nội,Bán lẻ,CTV địa phương,2023-10-10,40000.0
Dưa chuột/dưa chuội,Hà Nội,Bán lẻ,CTV địa phương,2023-10-10,25000.0
Khoai tây,Hà Nội,Bán lẻ,CTV địa phương,2023-10-10,18000.0
Măng cụt,Hà Nội,Bán lẻ,CTV địa phương,2023-10-10,50000.0
Mướp hương,Hà Nội,Bán lẻ,CTV địa phương,2023-10-10,15000.0
Rau cải mơ,Hà Nội,Bán lẻ,CTV địa phương,2023-10-10,30000.0
Rau cải ngọt,Hà Nội,Bán lẻ,CTV địa phương,2023-10-10,30000.0
Rau muống,Hà Nội,Bán lẻ,CTV địa phương,2023-10-10,10000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2023-10-10,10000.0
Bắp cải,Sơn La,Bán lẻ,CTV địa phương,2023-10-09,15000.0
Bưởi da xanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-09,40000.0
Cà chua,Sơn La,Bán lẻ,CTV địa phương,2023-10-09,20000.0
Cà rốt,Sơn La,Bán lẻ,CTV địa phương,2023-10-09,20000.0
Chanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-09,40000.0
Đậu cove,Sơn La,Bán lẻ,CTV địa phương,2023-10-09,27000.0
Dưa chuột/dưa chuội,Sơn La,Bán lẻ,CTV địa phương,2023-10-09,17000.0
Khoai tây,Sơn La,Bán lẻ,CTV địa phương,2023-10-09,20000.0
Mít thái,Sơn La,Bán lẻ,CTV địa phương,2023-10-09,25000.0
Mồng tơi,Sơn La,Bán lẻ,CTV địa phương,2023-10-09,18000.0
Mướp đắng,Sơn La,Bán lẻ,CTV địa phương,2023-10-09,25000.0
Mướp hương,Sơn La,Bán lẻ,CTV địa phương,2023-10-09,15000.0
Quả bí đỏ,Sơn La,Bán lẻ,CTV địa phương,2023-10-09,15000.0
Quả bí xanh,Sơn La,Bán lẻ,CTV địa phương,2023-10-09,15000.0
Rau cải,Sơn La,Bán lẻ,CTV địa phương,2023-10-09,18000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2023-10-09,12000.0
